pubkey,idebt_ratio,idebt_loaded,idebt_depth,idebt_agents,trustrank,in_degree,endorsement_count
946f5c3989dbe423906b5134ab644760d1b4a425224e979b3acaa304a83ef12f,7.453073e-06,1,2,1,1.881699e-04,1,1
947c90c317ff5467845ed2da0c4b4b347ea13c37dbe75ab6e41c39dc507a7973,1.629123e-05,1,2,1,4.293068e-04,1,1
94c7a48c68bf9c32fbb7494a744dca3c69337520cc39b41b2c708852735b4b51,3.224887e-09,1,4,1,1.430000e-07,1,1
94d892efb0199e667aa3088870e55b2940b000f6ea484fee783d56bd4ba55fdd,4.099190e-05,1,2,1,1.881699e-04,2,2
95080f6d974f88c09c95ebe8fb52bda535b1227e0e7d0e525ad770c7c0af57eb,1.676941e-09,1,4,1,6.885185e-08,1,1
953469965fc2fe7279505cf03bf128b79fd350d1706d163dd7c59a850f2f8211,1.787290e-05,1,2,1,4.851167e-04,1,1
954bb292601707032e258bf0d090bd732939d076a33ff3efdc022454ae9688e8,3.726537e-06,1,2,1,0.000000e+00,0,0
9607f1ce37756c4e246d8a4d93de830380983c955be8793f84845cf46978dacc,4.658171e-08,1,3,1,2.191735e-06,1,1
96aa2dba1ca89797e87c58738d2d1c0745b4802b401c15a48cd0f8c5cd28c07a,7.453073e-06,1,2,1,1.881699e-04,1,1
96d2bef3b3c2184ac66af840c790eec249a3d2e41e5dc90ef599852f90d1c6dc,1.629123e-05,1,2,1,4.293068e-04,1,1
96f3f34ea4c7b29e9c184cb5b8ff566d213790bca948288edaede33ed49b255b,1.629123e-05,1,2,1,4.293068e-04,1,1
972b0f84ecd5bc5760a1e0f0dccd9948f9769b2e29987ae3596d44eac00023e0,7.453073e-06,1,2,1,1.881699e-04,1,1
97f1567b01f1501f6a37426d4c9141964b0095908eb43bde1475a90fab1ff77a,2.468831e-06,1,3,1,2.191735e-06,1,1
985e6a4179a7a9ecc5c5e0e3d25a276f5576282f6b940b4291dacd89b59ed5c4,7.453073e-06,1,2,1,1.881699e-04,1,1
9895466fd62dda7bbf96ebe6e328a11f6d1091c6068c5673dd38ab1ad581ac9a,1.629123e-05,1,2,1,4.293068e-04,1,1
99704f70c1197c1449b842384681a67dab466c873910c04a7b44f72d746fac52,1.629123e-05,1,2,1,4.293068e-04,1,1
9abe3d92aad43c28106760bf0eb62b89c1663b6200fd7df6ee5083210bafee9d,4.658171e-08,1,3,1,2.191735e-06,1,1
9ad73caf1e401bb4192349af7f3b9136700577fa5c072d5dce64625fe95a2d26,4.192354e-09,1,4,1,1.859000e-07,1,1
9af128535979c7fcb5f3a1f7a3a5408791e3cfd321d3b8b5caee4d513da76039,4.658171e-08,1,3,1,4.383470e-06,1,2
9b0bc31baf4e5c607c727ab4dcf0fc3f606fb51450c8757c9dde7404e8f33f9b,8.384707e-07,1,3,1,3.999916e-05,1,1
9b337643e8e07be41ec609383832348bcad84892209ac8f94add72b51309b3e9,4.658171e-08,1,3,1,2.191735e-06,1,1
9b8779810cad8679bb6ae50dd7f104da96acff6af77df42274026284f44febbe,7.453073e-06,1,2,1,0.000000e+00,0,0
9b9e45b73fa7a4ad7c840e67eded87464a21c22c1d0e6637f4870602a18e66db,2.329085e-08,1,3,1,2.191735e-06,1,1
9bda128045bbb61aa80598c39dffa126f16d4d59d8f18b5b36ccee455ebe334b,7.453073e-06,1,2,1,1.881699e-04,1,1
9c4bb72179ebbddf2d09c1f4d0c9d154d800be848dc77699cd87a47f88551d64,7.453073e-06,1,2,1,1.881699e-04,1,1
9c52c2df5503dd424c8dd372690da87846b32e518c070855e2d042aca9ca8c6a,1.676941e-09,1,4,1,6.885185e-08,1,1
9c896e723100ef3423d6b88ee4b9f85135fe22e5e137d240678b7de02d59eb99,1.629123e-05,1,2,1,4.293068e-04,1,1
9cff9c3fd150ad8ebccb66b6de97c43495fee04d9c3d5735afea9160b894c00f,1.629123e-05,1,2,1,4.293068e-04,1,1
9d0e96c24d2ba4ded72982db47c08fb473aa82964935ba91ed49c758adb32b1b,7.453073e-06,1,2,1,1.881699e-04,1,1
9d36ea2041853baaa6ac372849a66c199d4785957b691a645327ba87858330fa,5.513827e-05,1,2,1,4.851167e-04,1,1
9d3d496fb2b127eee4f26f9bd66188c5f27f1915fbe8f05b99628a31c478aa1f,1.787290e-05,1,2,1,4.851167e-04,1,1
9d8d349ec0fc2de2ef4306bdeddc2a2f346dc1e8be3d8bfec9297a0d7fbf2830,7.453073e-06,1,2,1,1.881699e-04,1,1
9dcb36d47a11fb22589329b03b674b06e66c199cac2ec4192b7c64d35cd011f3,7.453073e-06,1,2,1,1.881699e-04,1,1
9dfc0d9aa1149e234a36e0e5f514ad02b1d3dae93df4a81e3797a3eb7dc31b3c,1.629123e-05,1,2,1,4.293068e-04,1,1
9eed68f595e43007d16c700ad76bc5d92ba3f39e2ee1b2af3809c0c789e11cdc,7.453073e-06,1,2,1,1.881699e-04,1,1
9f519aafa3a563dc12edb7792a27c02e85ce7929339167d3d2305f5a0a689e31,1.629123e-05,1,2,1,4.293068e-04,1,1
9f60c6947e0841dd9387de3db2b5c40caa295b257f70904e6b2b08327dfc8abd,7.453073e-06,1,2,1,1.881699e-04,1,1
9f7377cd3b64fcde2f529d75935d483793a9a0558b1c83a0b7959a6c176cd9b3,3.224887e-09,1,4,1,1.430000e-07,1,1
a036ba26be5b4a804a78510b9cdbb0cb0e53ac109a1787770fbbfce959bd624c,1.787290e-05,1,2,1,4.851167e-04,1,1
a04b74bad3389824e5e8e939002ee4d193fb522f057b2ee82825cd10a8eb2f7e,1.787290e-05,1,2,1,0.000000e+00,0,0
a14f0544b8b0db01b07eb3471edcde6cafdde48252b78b25d406fdd046975e17,7.453073e-06,1,2,1,1.881699e-04,1,1
a164933878d6570ae75d0c8194375f32ffde85aaf28fb59c37b06566086f35e1,7.453073e-06,1,2,1,1.881699e-04,1,1
a28f27c09525674e846099654617aa425415270ec7e10ef07386fbdb1d816b7c,2.199742e-05,1,2,1,4.951775e-04,2,2
a296e4fc4d893a8735ffae4857690747d80c4e74a66f7d29e6e36c73b053d5b6,7.453073e-06,1,2,1,1.881699e-04,1,1
a2ac4c21dcdef4c52c6beaab4776155ea4f1b6969a41f7456541baa1965e486a,3.224887e-09,1,4,1,1.430000e-07,1,1
a2be9b482792043809dea61a7e0419abbb9774fe57efba525d31cb15278f8bd6,4.124516e-07,1,3,1,1.006080e-05,1,1
a2ce47321c1c3b04e8ab1745b31317fe7e936a90907eadb4bc059da7a792f8fd,7.453073e-06,1,2,1,1.881699e-04,1,1
a2d51e0cc42dfd5a95fafb7f05d3567692872045e47cfb100c1adee6c6afff42,4.420710e-05,1,2,1,4.851167e-04,1,1
a2e326509b1807d65b0f75a860e4ce9026280fa0b6aca002ab8d48447193ba1d,4.124516e-07,1,3,1,1.006080e-05,1,1
a2e3811b4df4aedc97636bc7e00bf7c0e3d3d3d49ebe5276ce1779240c5bcff4,1.497269e-09,1,4,1,6.639285e-08,1,1
a372a06024bbfde043acc5eac329caf7c12575b75578aa0a9b1b963f64392372,1.629123e-05,1,2,1,4.293068e-04,1,1
a3a9e5666fc5c4b72c4f1f0aaca3335df5c9bd511288cc13ba93cb48ca59299f,1.787290e-05,1,2,1,4.851167e-04,1,1
a3d88f12d1c4e15bfbb3548e1f8768465f3ccd9d88ec00fb7aa23f808a7a58da,1.497269e-09,1,4,1,6.639285e-08,1,1
a444066b9bfb239a85e8d81f0fff1aa5c8fb8af953e34ad73809325610d644c6,2.422249e-05,1,2,1,9.206561e-04,2,2
a47e632e67ddd54827bb3bb705b58456c0e2b23ee0934af1b7be4e361f6c83e8,7.453073e-06,1,2,1,1.881699e-04,1,1
a4ce2558e5c5ad02defd081b46922081c5f911f24c776708bbfc4a9616aba59d,1.787290e-05,1,2,1,4.851167e-04,1,1
a5c5aa605fa9dbca67554a7045178571251258df7d04953b378d60bf0ccf94c5,0.000000e+00,0,,1,0.000000e+00,0,0
a5cba5ca73a8f42d15e0da7a170fc7a2e04f0da117c6cafdafa64900fb54c46e,1.629123e-05,1,2,1,4.293068e-04,1,1
a65d20e7af6c9adb0ebd155b156a7372b96bb45d146d9c84d2f189f46cb69575,1.787290e-05,1,2,1,4.851167e-04,1,1
a6ed961d20d35b209ecf010c06cbd35ef740104e801d092269edf432e735e49b,1.787290e-05,1,2,1,4.851167e-04,1,1
a7a4f1069475ca368bcabe41b787b4489a316360aa4d89982cacbe213c21f2ec,7.453073e-06,1,2,1,1.881699e-04,1,1
a7ad4e65741c2eae2cc6b9ef9cc1afa5791df8ee1af60d3f897631ee12991735,3.726537e-06,1,2,1,0.000000e+00,0,0
a90aa55949e65d4f8674457f0b1741d225feffbb159c80f6e8e1496628a182d9,1.629123e-05,1,2,1,4.293068e-04,1,1
a90ccb6343f719b2fead593ae92f30deb31fc0b6c364e8c6fb312f3bbc3a7735,7.453073e-06,1,2,1,1.881699e-04,1,1
a983e23fab6f1d1410b9fb3f73a5e04241355eab90995784b7b7f49cd62e0364,7.453073e-06,1,2,1,1.881699e-04,1,1
aa27b23dbbe9e5951a55ae71794aaad15c00694d481769a52eede87aa0ae1ce4,7.453073e-06,1,2,1,1.881699e-04,1,1
aa3dee2d04ebdddd201b5ccf13977da1e09e7f4e74540c46cd7a513b885e6f80,1.629123e-05,1,2,1,4.293068e-04,1,1
aa41944d5989d85f7d5d6f7d86fdf80847abe10e320aaa4833f0bf08e007823a,2.329085e-08,1,3,1,2.191735e-06,1,1
aac786aa2e6aeeb646146ba2809d00a75dc2ee6661d213a86e945ba236ad09d4,7.453073e-06,1,2,1,1.881699e-04,1,1
aacfebcf9dda365c2f91d3464071394743992792f9df95bcd9a8615777499c34,8.145615e-06,1,2,1,4.293068e-04,1,1
ac55c00c0188d73ba2dfd6c4b5d03f37bc5a4ea2db51b187ca75b4b2cb39d2e9,4.658171e-08,1,3,1,2.191735e-06,1,1
aca25caff722eb0327806690879f7458d8abf0a88eed89a82593f82e80f676a2,2.096177e-06,1,2,1,8.614565e-04,2,3
ad29e41b98bc9dc4805faa8a2618924d2c68578992b1c3c8777a6c60c7c232fd,7.453073e-06,1,2,1,1.881699e-04,1,1
adafabda0d96ffc49c76fc9a71ed06997e16f7c26ae2a786f43d64449e8aa225,7.453073e-06,1,2,1,1.881699e-04,1,1
ae0bc2bf75b4b98c469c5c4ae2692dc0636e4c307cd7b2fda6691339a22a52f8,7.453073e-06,1,2,1,1.881699e-04,1,1
ae16a46a53ccfd8b203164af5c7f0f5e8d9c89680fa17ae199277e979cef64fc,4.124516e-07,1,3,1,1.006080e-05,1,1
aea90af876b4e161b8f6fba26e4c726efeece0db73aff0588adc3ad8112e8899,7.453073e-06,1,2,1,1.881699e-04,1,1
aebb51db78a32cb58303e83099088fa7eb04ff28512e6060e43ebd32e2cd1ffd,1.629123e-05,1,2,1,4.293068e-04,1,1
aeeef66b0eeee5d4d507c300ae15e6c7c6c241098810454efbe2b992a7107a10,8.181818e-03,1,1,1,5.708264e-02,0,0
af292e48596a064e45d439e651d701f15333f95bcacf5801d980e11d963ef910,1.787290e-05,1,2,1,4.851167e-04,1,1
af753c8cf92eb26d1ae82ad3375c945cc7d2d3df721f6b70fb1d3be53af9b3e4,7.453073e-06,1,2,1,1.881699e-04,1,1
afa8af54cec3d55cc2fb7d1922ea9f9ad6ac22885c63a43d6409bddd0b4113ad,1.099871e-05,1,2,1,4.951775e-04,2,2
b00703941fe04acceeabea67c7a6ec112b37b2d0999c5b0ec29d96e9364c2d46,1.629123e-05,1,2,1,4.293068e-04,1,1
b0495006dc9a0357e47215e6918dd05799ce0d7d78d848dac3a24a44cca1e919,1.856032e-07,1,4,1,4.266277e-06,1,1
b0510a80fe195d0cd92a818afbbd050324fd990d336310181942967aa82185b0,7.453073e-06,1,2,1,1.881699e-04,1,1
b09e17ff90971da42e687411598cc82d0f60136c22ee1f258895763ef6325069,1.629123e-05,1,2,1,4.293068e-04,1,1
b0a8874261f48b50868657da50e9d4d716c562d37fe514ac7db4c29eec041651,0.000000e+00,0,,1,0.000000e+00,0,0
b0beae9462079697731af9fa17357d1ec508c769b0d1bbff0ba121b4f479eaa4,7.453073e-06,1,2,1,1.881699e-04,1,1
b0d2fa4acae1a2443602e912849d85f18b6305601753fe7b521391867f910f02,1.676941e-09,1,4,1,6.885185e-08,1,1
b108f86343b2fc8f695582f8eb366bc1dedc151b522dc251279d6ef53702eaec,7.453073e-06,1,2,1,1.881699e-04,1,1
b1dbc6a16e8c0f386be7434718f914e7d2218cd2e9ea6d2cd0abd6fbd859fc00,3.644123e-08,1,4,1,3.289000e-07,2,2
b1e3fec81091a6ad3bffce0793a3953393a6849de5ff77c3fc4225492d8c8574,3.726537e-06,1,2,1,1.881699e-04,1,1
b337fce3c28ddb43c379440eac4484e3f9cbbdc21047ceb14b3c80f06c9b6009,1.629123e-05,1,2,1,4.293068e-04,1,1
b3608748214e48ae4aa739610cba723e58491b9c03a52c24af12e9fd07788291,1.497269e-09,1,4,1,6.639285e-08,1,1
b4396d51848dbcef32bc8d0511897fdf5a5281ac1abf1081970c7afd30361b4c,7.453073e-06,1,2,1,1.881699e-04,1,1
b43fb0989861f31104a1b75cf852aa3ba424b86bd6eea03316ba1b4ea32a0258,1.629123e-05,1,2,1,4.293068e-04,1,1
b47257820f2473410e881868a4f2ebc0ef1100a366f614fcb7feb15b916e32ec,9.402269e-06,1,2,1,2.191735e-06,1,1
b52eaebce17a6405c119c7240b5c93c2abb650eacfeb4c77362beac688a89781,2.329085e-08,1,3,1,2.191735e-06,1,1
b5e1d1fcb39beacae6163c363560221770e8c30fc0ad03f4cbcba2d85e3c7d50,4.658171e-08,1,3,1,2.191735e-06,1,1
b60fdc53a7ffa7ec62a94e39e89cbb9c16923a7b24ac9d726f8460e68c5b32e4,1.497269e-09,1,4,1,6.639285e-08,1,1
b6126791153acfc61d4d13ef8144aaa1376619d7759d0906d9a673f22800e64a,7.453073e-06,1,2,1,1.881699e-04,1,1
b6a1f3e2e0f1b1946a5d063ad3e77a2c91fd9648bae3a1880cffbd201f752490,4.124516e-07,1,3,1,1.006080e-05,1,1
b6a83372c5d9ea1d89216edcb7c22fdcb1660c3f4d4b1e8bc9fe29eac479de68,1.787290e-05,1,2,1,4.851167e-04,1,1
b6bee8d3a3702f2e26f3a9e1d6777caf1b6c84767933458af01cd0104abf9530,3.224887e-09,1,4,1,1.430000e-07,1,1
b7cea607f1ce8b9a25ec5dbad79083cf109b2320f163bab769be6d002a41a562,1.629123e-05,1,2,1,4.293068e-04,1,1
b7e41046354d6422421a6e6d3ac20b891823c3880d722e820d58dfbe40cffdf9,7.453073e-06,1,2,1,1.881699e-04,1,1
b8dd34c81b0f5bb4eefe69c36feedc3d00b8cc529c53bdcbff82b393bfb9a572,7.453073e-06,1,2,1,1.881699e-04,1,1
b912debd7fd4ef400a345f240d77aec666ef506d2cbb31ff947a1a69822c57ad,1.787290e-05,1,2,1,4.851167e-04,1,1
b9f2692727f13e5eec506a8301b538324c94b3c41ee0695f328a49d5d86b0008,1.629123e-05,1,2,1,4.293068e-04,1,1
ba1d7b567830437f2f34c5db30cc550db73a6ba17d9dfd2bb869ad0ec48d6480,7.453073e-06,1,2,1,1.881699e-04,1,1
ba7207558e4db5e9473fbe31664bf71d0315ae1ff0a45f661da2424c0e12a37a,7.453073e-06,1,2,1,1.881699e-04,1,1
bb3ed1e439c9c0c4aadf9cf354db43f7ee5439b25723ca661794a51042d17e73,1.629123e-05,1,2,1,4.293068e-04,1,1
bb8c01cff6ef89141ac9c17ecacb151c406efcb0fcffea7df4bd86a5f79aa148,4.124516e-07,1,3,1,1.006080e-05,1,1
bd6b63934e7e6c6bb122eac8b876f0fa41f012e96a675660a4de4f5256ebdb21,7.453073e-06,1,2,1,1.881699e-04,1,1
bd7bcc2ef96eb945b14272c8c3e9dcd6e546bf4caabc3e9029988e94c93f2ec2,1.629123e-05,1,2,1,4.293068e-04,1,1
bdfa8088b974e08952ff4d5c6afcc302f0908c67432dcacdefc9ec36c8851e34,4.658171e-08,1,3,1,2.191735e-06,1,1
bf1d9344cded7612711863c46db82ed6f059d9bde523156abc912b34b7583d5c,8.936452e-06,1,2,1,4.851167e-04,1,1
bfa8188bc204368cd7c05f6153acff0ab131e37a01162f8ecb2807517c1600a5,7.453073e-06,1,2,1,1.881699e-04,1,1
bfb315f0049e35e18945c41680bb545f9246eb803a19389a079ba3be68651805,7.453073e-06,1,2,1,1.881699e-04,1,1
bfde18c6bc992943478a833da3c2d58cae414cdde7c4ffcd04a2208d006e43b2,1.629123e-05,1,2,1,4.293068e-04,1,1
c08ba083930ddcfa350d52afd38aa0369d387fd6e5d22ea431bf022d6c361500,7.453073e-06,1,2,1,1.881699e-04,1,1
c0f497b80a93e2d97d3cf38e6d8447cfbe8167fd21a134392470e51e17084558,1.629123e-05,1,2,1,4.293068e-04,1,1
c0ff5cf7b499fb2c34d77678bdbd1494d0bb67661a02957664aa3977810256d3,6.220693e-06,1,2,1,1.006080e-05,1,1
c157c75769773752a0d1e0a937409ac00df80f446d6173daa2b54183745c673a,7.453073e-06,1,2,1,1.881699e-04,1,1
c19e1274dd901b87958269c034e15c1c05fb45ef74f07191c7c614965f644950,4.658171e-08,1,3,1,2.191735e-06,1,1
c1f7263b57aac0c307382a5d106f69465bd3b54a57d88554330dde6c06a48dcc,7.453073e-06,1,2,1,1.881699e-04,1,1
c1ff1af6f3af4d75a8b78629c70127ef7e881fcdeef487ef17602371b9e1f984,1.497269e-09,1,4,1,6.639285e-08,1,1
c232dd0c604a18b731d24565667b12cef9273c9cd04b312029419826e2926945,7.453073e-06,1,2,1,1.881699e-04,1,1
c3080363fcb06aede907dc39f1813a7a0f4d9436129a15b8761c632d8adb83ae,7.453073e-06,1,2,1,1.881699e-04,1,1
c31f27f5c1746197cc4dfb7377ea88f495c6d26ca3a63e59f0e0527c29c38eb3,1.676941e-09,1,4,1,6.885185e-08,1,1
c32328f9f509c5baea8e6dffa6ec20589b777910d84ca3e5ac823605f9826158,7.453073e-06,1,2,1,1.881699e-04,1,1
c3239b440a73b143f0d32c50981e67cf9ce9f31257f546b703cf05021b0b5eeb,7.453073e-06,1,2,1,1.881699e-04,1,1
c36de96e9e7fcbaeb185bddd4d3292b6706757eb446024edeb9c33c1da688879,1.787290e-05,1,2,1,4.851167e-04,1,1
c399bcf612084164f68ffec1c422cfc20eb6d9915199f4e8884d6fd54496e7af,1.629123e-05,1,2,1,4.293068e-04,1,1
c3ef21480676b009b4a4e5c2fb6f6cb80b0084e1c5c527286347136554e9828e,1.863268e-06,1,2,1,0.000000e+00,0,0
c421b593a497684a14a1c53d7c203f22b79212371adec8ae9968178cfc127390,1.629123e-05,1,2,1,4.293068e-04,1,1
c4d9ea4c8d98a9d96b53b53fc9a12b2874949aed83584b0a9f50a1967cd34f7d,1.787290e-05,1,2,1,4.851167e-04,1,1
c53c073646f97ef0992507825e565a3b7f98e7f80e1d07577de8151294d6c1b8,7.453073e-06,1,2,1,1.881699e-04,1,1
c7437099d982045ca6ce282013ae68fd53b8faad506c1d13a112b30f11a76bf0,7.453073e-06,1,2,1,1.881699e-04,1,1
c794c1c5d234f5afbbaf84afcf0b59493631312acdb4e39a7905072f288ffd4c,6.335112e-08,1,3,1,4.452322e-06,2,3
c79a2fead305a37834c4861ec3d59203087fd907f128d131b8e33c75af1d3110,7.453073e-06,1,2,1,1.881699e-04,1,1
c7c84d9becc366dc9fd1d9bf1d4450a3a20650e72e1c0ce76b55f03eed7f97a9,1.629123e-05,1,2,1,4.293068e-04,1,1
c7d02d2d70691b27f2673e794f2210b42f5c7f21264439bf6feff92ec7a8fe57,1.787290e-05,1,2,1,4.851167e-04,1,1
c7d403538ad480dac67374fc0ff9d8806ea069d4de7f7a66276ab12d3a17adae,7.453073e-05,1,2,1,1.881699e-04,1,1
c7e6df6fb412d8eb30a56f6424ea9e0d41253a58a3190ce608d7616e00529142,1.664963e-08,1,4,1,1.352447e-07,2,2
c8a4fb827e48e16cfb97becc133cbcf12ddc1fae4acc237129703ac696c9ff77,7.453073e-06,1,2,1,1.881699e-04,1,1
c8aa980ffbd865724a88f549f97e2e74c53f0eaabf0d220399f490a572cadd78,0.000000e+00,0,,0,2.948343e-04,2,3
c95ae993eec698b56ebae7a167ccd9dc2ea3f012f5a166c5a717dbd567460e56,7.453073e-06,1,2,1,1.881699e-04,1,1
c9a349382a4c14acf6da9e2dcbeb0574e5cdb9f615442a8ae05c392bad9ef903,1.787290e-05,1,2,1,4.851167e-04,1,1
ca7ac64fbdb109df778d64e729d8cc92d2a2114aba41e13d464b26aa395c7ed8,7.453073e-06,1,2,1,1.881699e-04,1,1
ca874218c0ca61483e83b1ba4963147185008bd44e69bf65dd74fd1d0a577e7e,1.629123e-05,1,2,1,4.293068e-04,1,1
caa644809bebd248361967207482ec18294d0de4360b3fda4143b3332969dfb2,1.509247e-09,1,5,1,5.908296e-08,1,1
cb312e69a0fae9455ca6242f1758302eba7d79539478bdc601a08832fdfb672f,1.242179e-06,1,2,1,1.881699e-04,1,1
cb322942dd74e25c246d20d330493cd78a700a99df6dd50c1ba44f2324963054,2.062258e-07,1,3,1,1.006080e-05,1,1
cc1957e0ba9cb948c885b87021d626e33f7d0216b329eb77fabe69007bc2bc36,1.497269e-09,1,4,1,6.639285e-08,1,1
cc227d47fd00ec5993be51c0732f4d95d18f0207e8cd1ef3a6300e625e5e3a47,3.726537e-06,1,2,1,0.000000e+00,0,0
ccc8e5dc39c07e97ab8af9ef87937a85515e2c124afcd6b14f0f5a0ba1974c71,1.629123e-05,1,2,1,4.293068e-04,1,1
cd337133451277a9c626339045cb9c9a8b7bc28dcabb5f7fa1fd86c8a862f3c4,7.453073e-06,1,2,1,1.881699e-04,1,1
cd52b23d04aef1c912072e1f081a56086b406bb2a20bb886bb1ec73d63b9ac80,1.676941e-09,1,4,1,6.885185e-08,1,1
cd58abc9c761d854866a3276ae6171acb381e2f57b48c4496842d707f6c6c9af,4.658171e-08,1,3,1,2.191735e-06,1,1
cdea3c4cff8195d73d89592d0a4da30b0c95c53fc7aee9ae1dc0909d9dcafd79,7.453073e-06,1,2,1,1.881699e-04,2,2
ce26546941f6ce25d7373497ad4d22772e08001fae0c5ac2928761a7a44b3542,0.000000e+00,0,,1,0.000000e+00,0,0
ce2ef90ed6646bf9cce1ec87b7a29f5a4385aee3591a61700cffe8ce07480da4,1.629123e-05,1,2,1,4.293068e-04,1,1
ce90ed218ce9cfbbf3885eefd06cd19f128fa083d1c68cbea14ea09e1e10acf7,1.629123e-05,1,2,1,4.293068e-04,1,1
ceaa44b649e27a8357c53dfd425aea7061186d3b89346cca6aa6dee8e093acc7,1.629123e-05,1,2,1,4.293068e-04,1,1
cf76b3d0c34a385ba30d7a8b21349c020ce74e785edff9d7dd98480dca8008b5,1.629123e-05,1,2,1,4.293068e-04,1,1
cfe248c38933693b1ddeb62e17976a4d2396b0c738af5356bfffbe559d1a3de0,1.242179e-06,1,2,1,1.881699e-04,1,1
d01da6c19e52142c1c5f0cfeb1a96f6a771e02d823c0fabd353d9e5f3271396f,7.453073e-06,1,2,1,1.881699e-04,1,1
d044a813ea97247521d047471dcc4f5e62543fdf10662237ef6dc60f44ac0b69,1.117961e-06,1,3,1,1.599966e-04,1,1
d0f1c7821a109ac75fc0a9089f01c062301ec10d5df34d15c6b8b42c0e163c4b,4.006027e-08,1,3,1,2.260587e-06,2,2
d1982356532e5cae2faf692b1da25f63bfeb101fb6059ebaa382854a3faf6087,7.453073e-06,1,2,1,1.881699e-04,1,1
d239a74a08c35aabb2e95a871899fb6b0683afe5d99c92160438817c430dca0b,7.453073e-06,1,2,1,1.881699e-04,1,1
d258c144140b3acfcf2d7c30ce27abc0b355efe8ebfe4c223d3fa8c64ecf28fb,1.863268e-06,1,2,1,0.000000e+00,0,0
d43ef3fd0d52bd0c19f276ab99fc35eac50661416425e1a240622731ff2926d6,4.192354e-09,1,4,1,1.859000e-07,1,1
d44e2f2d82f8975cbb0e7b39ef0d69fd2c0869440b11e56024b926ba5e56ecbd,7.453073e-06,1,2,1,1.881699e-04,1,1
d4a480f0c31511b445e98ff347e2dc90c43bd98108b5f898d4d686d539445f3e,7.453073e-06,1,2,1,1.881699e-04,1,1
d4b3f4f5ffa035833545176757e047caaf7edf3b835bdfd487d6dadf54d109af,8.187539e-06,1,2,1,1.859000e-07,1,1
d50ba0d012d3077be61a29b9ff2674bf43d9d6e5af8d60fa1762008fd3ce128a,7.453073e-06,1,2,1,1.881699e-04,1,1
d514f1e6ff0a0b813240b58e8d8fd2418fa22577f4a046df331cc8f336ac9a9e,2.484358e-06,1,2,1,0.000000e+00,0,0
d54f015924a0fdf7cf2719589c5a65eef25e862a5c860a20a9a1d922f66b57e8,6.453602e-07,1,3,1,1.006080e-05,1,1
d60acebbedc113f0c873ab3c04fd8165d9d0a2574d06f311382684132d4febaa,1.787290e-05,1,2,1,4.851167e-04,1,1
d624743a6d92fb9aaac5670a1ab840f210241b9eb1667bba306add91ae13ea85,1.127277e-05,1,2,1,8.936084e-04,2,2
d68a86a24257a0e3b06892c97979b14fbd8ab23841c2bec06390558ca0b0c1e5,1.787290e-05,1,2,1,4.851167e-04,1,1
d6f4e3fbab0469eb2b406c832508e6098fbd66bdd0d775406e6548eda117d04f,1.629123e-05,1,2,1,4.293068e-04,1,1
d701ccb7076a6f0823ccb0c381911f8f5990d78f3cb013c55b0b3d469daf1ef3,4.658171e-08,1,3,1,2.191735e-06,1,1
d70274cbcd4e0c7cfcb4aad67da37fb64100c842b2bc31ab8d18a3bb13ee97df,7.453073e-06,1,2,1,1.881699e-04,1,1
d7199ed0db56bbe05afa57c6cd992534e70dde2e195ae7a56c65ae7c6c5ab5ee,1.629123e-05,1,2,1,4.293068e-04,1,1
d741fd8fb6112ed743ec18ebd59820edec95b6236957a838051e57c5142b9f4b,7.453073e-06,1,2,1,1.881699e-04,1,1
d742a9c43a05a9392e467d266acbe25c4593952a4a70c5e35472ab8fa65a7242,4.124516e-07,1,3,1,1.006080e-05,1,1
d76dbfeb650f4d5bae87278695f94522ceb1ffba1fc95942be735a9a38aea1e9,7.453073e-06,1,2,1,1.881699e-04,1,1
d77fdc3397aa03535169c10bdb63f467024cce0d42398ec29acf3abc02db5dd9,8.181818e-03,1,1,1,5.708264e-02,0,0
d82a37148b0001535f275577f29493714e2c3a8fa2cef51eb48dca2805775081,7.453073e-06,1,2,1,1.881699e-04,1,1
d89b711889fa9a5a4f30630310bcc97ec2e64a3c74eee62f7073e7856500f4bb,7.453073e-06,1,2,1,1.881699e-04,1,1
d902708f144c9cfb7a6906f62e1896271562047f205eb831adb9c669bbfe2d6b,7.453073e-06,1,2,1,1.881699e-04,1,1
d9fdc2ddea501b4b48dfcda36daca6f22ff1d7c80683c825c1f42b946d6715f2,4.192354e-07,1,4,1,1.859000e-06,1,1
da7888fe02c129fc898dad5b8f0fbb8f64f33a039e045ebcf86b17f1aba28624,7.453073e-06,1,2,1,1.881699e-04,1,1
dab1a5d0edc16708a00d7d42abf32ca56e6b7fa3b6e3af12fa4b76cc92304a64,4.658171e-08,1,3,1,2.191735e-06,1,1
dab3c7fe9c77dfe1bf6e17bfeadf03bc2412f9061ceedc4885affe17473ea398,1.629123e-05,1,2,1,4.293068e-04,1,1
dae471b4737f60170945526855edeaecd317e9b92aa4d84bc808097415c5b816,4.658171e-08,1,3,1,2.191735e-06,1,1
dae83e1ad5ed1314627008b218cdb7fff325343c7233e1c8874bf4d6c908078d,4.658171e-08,1,3,1,2.191735e-06,1,1
db2843bad82ac30412fc8d25f7a8d4accc7f455e7aa61fb5383585ca864a2573,1.629123e-05,1,2,1,4.293068e-04,1,1
